tipo;id;url;pagina_origem;painel
curso;1088;https://www.escolavirtual.gov.br/curso/1088;26;Sim
curso;1091;https://www.escolavirtual.gov.br/curso/1091;26;Sim
curso;853;https://www.escolavirtual.gov.br/curso/853;26;Não
curso;1058;https://www.escolavirtual.gov.br/curso/1058;26;Não
curso;1077;https://www.escolavirtual.gov.br/curso/1077;26;Não
curso;1079;https://www.escolavirtual.gov.br/curso/1079;26;Não
curso;1078;https://www.escolavirtual.gov.br/curso/1078;26;Não
curso;1080;https://www.escolavirtual.gov.br/curso/1080;26;Não
curso;659;https://www.escolavirtual.gov.br/curso/659;27;Não
curso;1070;https://www.escolavirtual.gov.br/curso/1070;27;Não
curso;1068;https://www.escolavirtual.gov.br/curso/1068;27;Não
curso;959;https://www.escolavirtual.gov.br/curso/959;27;Não
curso;658;https://www.escolavirtual.gov.br/curso/658;27;Não
curso;1031;https://www.escolavirtual.gov.br/curso/1031;27;Não
curso;1033;https://www.escolavirtual.gov.br/curso/1033;27;Não
curso;1057;https://www.escolavirtual.gov.br/curso/1057;27;Não
curso;1055;https://www.escolavirtual.gov.br/curso/1055;27;Não
curso;650;https://www.escolavirtual.gov.br/curso/650;27;Não
curso;1028;https://www.escolavirtual.gov.br/curso/1028;27;Não
curso;1026;https://www.escolavirtual.gov.br/curso/1026;27;Não
curso;1024;https://www.escolavirtual.gov.br/curso/1024;28;Não
curso;1029;https://www.escolavirtual.gov.br/curso/1029;28;Não
curso;1012;https://www.escolavirtual.gov.br/curso/1012;28;Não
curso;971;https://www.escolavirtual.gov.br/curso/971;28;Não
curso;1030;https://www.escolavirtual.gov.br/curso/1030;28;Não
curso;1023;https://www.escolavirtual.gov.br/curso/1023;28;Não
curso;852;https://www.escolavirtual.gov.br/curso/852;28;Não
curso;640;https://www.escolavirtual.gov.br/curso/640;28;Não
curso;1019;https://www.escolavirtual.gov.br/curso/1019;28;Não
curso;1016;https://www.escolavirtual.gov.br/curso/1016;28;Não
curso;1018;https://www.escolavirtual.gov.br/curso/1018;28;Não
curso;1017;https://www.escolavirtual.gov.br/curso/1017;28;Não
curso;798;https://www.escolavirtual.gov.br/curso/798;29;Não
curso;917;https://www.escolavirtual.gov.br/curso/917;29;Não
curso;1025;https://www.escolavirtual.gov.br/curso/1025;29;Não
curso;1013;https://www.escolavirtual.gov.br/curso/1013;29;Não
curso;1027;https://www.escolavirtual.gov.br/curso/1027;29;Não
curso;1020;https://www.escolavirtual.gov.br/curso/1020;29;Não
curso;973;https://www.escolavirtual.gov.br/curso/973;29;Não
curso;1021;https://www.escolavirtual.gov.br/curso/1021;29;Não
curso;972;https://www.escolavirtual.gov.br/curso/972;29;Não
curso;1022;https://www.escolavirtual.gov.br/curso/1022;29;Não
curso;1015;https://www.escolavirtual.gov.br/curso/1015;29;Não
curso;661;https://www.escolavirtual.gov.br/curso/661;29;Não
curso;655;https://www.escolavirtual.gov.br/curso/655;30;Não
curso;1009;https://www.escolavirtual.gov.br/curso/1009;30;Não
curso;649;https://www.escolavirtual.gov.br/curso/649;30;Não
curso;1011;https://www.escolavirtual.gov.br/curso/1011;30;Não
curso;975;https://www.escolavirtual.gov.br/curso/975;30;Não
curso;948;https://www.escolavirtual.gov.br/curso/948;30;Não
curso;945;https://www.escolavirtual.gov.br/curso/945;30;Não
curso;958;https://www.escolavirtual.gov.br/curso/958;30;Não
curso;686;https://www.escolavirtual.gov.br/curso/686;30;Não
curso;957;https://www.escolavirtual.gov.br/curso/957;30;Não
curso;800;https://www.escolavirtual.gov.br/curso/800;30;Não
curso;444;https://www.escolavirtual.gov.br/curso/444;30;Não
curso;951;https://www.escolavirtual.gov.br/curso/951;31;Não
curso;954;https://www.escolavirtual.gov.br/curso/954;31;Não
curso;953;https://www.escolavirtual.gov.br/curso/953;31;Não
curso;908;https://www.escolavirtual.gov.br/curso/908;31;Não
curso;956;https://www.escolavirtual.gov.br/curso/956;31;Sim
curso;952;https://www.escolavirtual.gov.br/curso/952;31;Não
curso;955;https://www.escolavirtual.gov.br/curso/955;31;Não
curso;527;https://www.escolavirtual.gov.br/curso/527;31;Não
curso;935;https://www.escolavirtual.gov.br/curso/935;31;Não
curso;941;https://www.escolavirtual.gov.br/curso/941;31;Não
curso;943;https://www.escolavirtual.gov.br/curso/943;31;Não
curso;934;https://www.escolavirtual.gov.br/curso/934;31;Não
curso;927;https://www.escolavirtual.gov.br/curso/927;32;Não
curso;940;https://www.escolavirtual.gov.br/curso/940;32;Não
curso;942;https://www.escolavirtual.gov.br/curso/942;32;Não
curso;950;https://www.escolavirtual.gov.br/curso/950;32;Não
curso;930;https://www.escolavirtual.gov.br/curso/930;32;Não
curso;922;https://www.escolavirtual.gov.br/curso/922;32;Não
curso;933;https://www.escolavirtual.gov.br/curso/933;32;Não
curso;523;https://www.escolavirtual.gov.br/curso/523;32;Não
curso;928;https://www.escolavirtual.gov.br/curso/928;32;Não
curso;939;https://www.escolavirtual.gov.br/curso/939;32;Não
curso;926;https://www.escolavirtual.gov.br/curso/926;32;Não
curso;925;https://www.escolavirtual.gov.br/curso/925;32;Não
curso;937;https://www.escolavirtual.gov.br/curso/937;33;Não
curso;936;https://www.escolavirtual.gov.br/curso/936;33;Não
curso;915;https://www.escolavirtual.gov.br/curso/915;33;Não
curso;920;https://www.escolavirtual.gov.br/curso/920;33;Não
curso;921;https://www.escolavirtual.gov.br/curso/921;33;Não
curso;881;https://www.escolavirtual.gov.br/curso/881;33;Não
curso;809;https://www.escolavirtual.gov.br/curso/809;33;Não
curso;932;https://www.escolavirtual.gov.br/curso/932;33;Não
curso;918;https://www.escolavirtual.gov.br/curso/918;33;Não
curso;931;https://www.escolavirtual.gov.br/curso/931;33;Não
curso;774;https://www.escolavirtual.gov.br/curso/774;33;Não
curso;929;https://www.escolavirtual.gov.br/curso/929;33;Não
curso;923;https://www.escolavirtual.gov.br/curso/923;34;Não
curso;907;https://www.escolavirtual.gov.br/curso/907;34;Não
curso;916;https://www.escolavirtual.gov.br/curso/916;34;Não
curso;924;https://www.escolavirtual.gov.br/curso/924;34;Não
curso;801;https://www.escolavirtual.gov.br/curso/801;34;Não
curso;903;https://www.escolavirtual.gov.br/curso/903;34;Não
curso;919;https://www.escolavirtual.gov.br/curso/919;34;Não
curso;902;https://www.escolavirtual.gov.br/curso/902;34;Não
curso;805;https://www.escolavirtual.gov.br/curso/805;34;Não
curso;894;https://www.escolavirtual.gov.br/curso/894;34;Não
curso;427;https://www.escolavirtual.gov.br/curso/427;34;Não
curso;901;https://www.escolavirtual.gov.br/curso/901;34;Não
curso;913;https://www.escolavirtual.gov.br/curso/913;35;Não
curso;912;https://www.escolavirtual.gov.br/curso/912;35;Não
curso;911;https://www.escolavirtual.gov.br/curso/911;35;Não
curso;889;https://www.escolavirtual.gov.br/curso/889;35;Não
curso;886;https://www.escolavirtual.gov.br/curso/886;35;Não
curso;900;https://www.escolavirtual.gov.br/curso/900;35;Não
curso;906;https://www.escolavirtual.gov.br/curso/906;35;Não
curso;909;https://www.escolavirtual.gov.br/curso/909;35;Não
curso;905;https://www.escolavirtual.gov.br/curso/905;35;Não
curso;904;https://www.escolavirtual.gov.br/curso/904;35;Não
curso;910;https://www.escolavirtual.gov.br/curso/910;35;Não
curso;443;https://www.escolavirtual.gov.br/curso/443;35;Não
curso;428;https://www.escolavirtual.gov.br/curso/428;36;Não
curso;896;https://www.escolavirtual.gov.br/curso/896;36;Não
curso;445;https://www.escolavirtual.gov.br/curso/445;36;Não
curso;888;https://www.escolavirtual.gov.br/curso/888;36;Não
curso;803;https://www.escolavirtual.gov.br/curso/803;36;Não
curso;806;https://www.escolavirtual.gov.br/curso/806;36;Não
curso;812;https://www.escolavirtual.gov.br/curso/812;36;Não
curso;802;https://www.escolavirtual.gov.br/curso/802;36;Sim
curso;815;https://www.escolavirtual.gov.br/curso/815;36;Sim
curso;665;https://www.escolavirtual.gov.br/curso/665;36;Não
curso;797;https://www.escolavirtual.gov.br/curso/797;36;Sim
curso;799;https://www.escolavirtual.gov.br/curso/799;36;Não
curso;529;https://www.escolavirtual.gov.br/curso/529;37;Sim
curso;796;https://www.escolavirtual.gov.br/curso/796;37;Não
curso;840;https://www.escolavirtual.gov.br/curso/840;37;Não
curso;808;https://www.escolavirtual.gov.br/curso/808;37;Não
curso;664;https://www.escolavirtual.gov.br/curso/664;37;Não
curso;811;https://www.escolavirtual.gov.br/curso/811;37;Não
curso;652;https://www.escolavirtual.gov.br/curso/652;37;Não
curso;873;https://www.escolavirtual.gov.br/curso/873;37;Não
curso;813;https://www.escolavirtual.gov.br/curso/813;37;Não
curso;498;https://www.escolavirtual.gov.br/curso/498;37;Não
curso;807;https://www.escolavirtual.gov.br/curso/807;37;Não
curso;887;https://www.escolavirtual.gov.br/curso/887;37;Não
curso;863;https://www.escolavirtual.gov.br/curso/863;38;Não
curso;844;https://www.escolavirtual.gov.br/curso/844;38;Não
curso;772;https://www.escolavirtual.gov.br/curso/772;38;Não
curso;439;https://www.escolavirtual.gov.br/curso/439;38;Não
curso;885;https://www.escolavirtual.gov.br/curso/885;38;Não
curso;773;https://www.escolavirtual.gov.br/curso/773;38;Não
curso;871;https://www.escolavirtual.gov.br/curso/871;38;Não
curso;823;https://www.escolavirtual.gov.br/curso/823;38;Não
curso;843;https://www.escolavirtual.gov.br/curso/843;38;Não
curso;831;https://www.escolavirtual.gov.br/curso/831;38;Não
curso;874;https://www.escolavirtual.gov.br/curso/874;38;Não
curso;771;https://www.escolavirtual.gov.br/curso/771;38;Não
curso;541;https://www.escolavirtual.gov.br/curso/541;39;Não
curso;540;https://www.escolavirtual.gov.br/curso/540;39;Não
curso;827;https://www.escolavirtual.gov.br/curso/827;39;Não
curso;826;https://www.escolavirtual.gov.br/curso/826;39;Não
curso;879;https://www.escolavirtual.gov.br/curso/879;39;Não
curso;878;https://www.escolavirtual.gov.br/curso/878;39;Não
curso;762;https://www.escolavirtual.gov.br/curso/762;39;Não
curso;469;https://www.escolavirtual.gov.br/curso/469;39;Não
curso;525;https://www.escolavirtual.gov.br/curso/525;39;Não
curso;833;https://www.escolavirtual.gov.br/curso/833;39;Não
curso;877;https://www.escolavirtual.gov.br/curso/877;39;Não
curso;824;https://www.escolavirtual.gov.br/curso/824;39;Não
curso;829;https://www.escolavirtual.gov.br/curso/829;40;Não
curso;825;https://www.escolavirtual.gov.br/curso/825;40;Não
curso;471;https://www.escolavirtual.gov.br/curso/471;40;Não
curso;875;https://www.escolavirtual.gov.br/curso/875;40;Não
curso;830;https://www.escolavirtual.gov.br/curso/830;40;Não
curso;834;https://www.escolavirtual.gov.br/curso/834;40;Não
curso;832;https://www.escolavirtual.gov.br/curso/832;40;Não
curso;856;https://www.escolavirtual.gov.br/curso/856;40;Não
curso;459;https://www.escolavirtual.gov.br/curso/459;40;Não
curso;538;https://www.escolavirtual.gov.br/curso/538;40;Não
curso;465;https://www.escolavirtual.gov.br/curso/465;40;Não
curso;867;https://www.escolavirtual.gov.br/curso/867;40;Não
curso;107;https://www.escolavirtual.gov.br/curso/107;41;Sim
curso;462;https://www.escolavirtual.gov.br/curso/462;41;Não
curso;866;https://www.escolavirtual.gov.br/curso/866;41;Não
curso;460;https://www.escolavirtual.gov.br/curso/460;41;Não
curso;865;https://www.escolavirtual.gov.br/curso/865;41;Não
curso;868;https://www.escolavirtual.gov.br/curso/868;41;Não
curso;464;https://www.escolavirtual.gov.br/curso/464;41;Não
curso;869;https://www.escolavirtual.gov.br/curso/869;41;Não
curso;864;https://www.escolavirtual.gov.br/curso/864;41;Não
curso;478;https://www.escolavirtual.gov.br/curso/478;41;Não
curso;860;https://www.escolavirtual.gov.br/curso/860;41;Não
curso;857;https://www.escolavirtual.gov.br/curso/857;41;Não
curso;858;https://www.escolavirtual.gov.br/curso/858;42;Não
curso;862;https://www.escolavirtual.gov.br/curso/862;42;Não
curso;859;https://www.escolavirtual.gov.br/curso/859;42;Não
curso;861;https://www.escolavirtual.gov.br/curso/861;42;Sim
curso;476;https://www.escolavirtual.gov.br/curso/476;42;Não
curso;467;https://www.escolavirtual.gov.br/curso/467;42;Não
curso;468;https://www.escolavirtual.gov.br/curso/468;42;Não
curso;535;https://www.escolavirtual.gov.br/curso/535;42;Não
curso;668;https://www.escolavirtual.gov.br/curso/668;42;Não
curso;531;https://www.escolavirtual.gov.br/curso/531;42;Não
curso;479;https://www.escolavirtual.gov.br/curso/479;42;Não
curso;489;https://www.escolavirtual.gov.br/curso/489;42;Não
curso;483;https://www.escolavirtual.gov.br/curso/483;43;Não
curso;484;https://www.escolavirtual.gov.br/curso/484;43;Não
curso;486;https://www.escolavirtual.gov.br/curso/486;43;Não
curso;492;https://www.escolavirtual.gov.br/curso/492;43;Não
curso;496;https://www.escolavirtual.gov.br/curso/496;43;Não
curso;855;https://www.escolavirtual.gov.br/curso/855;43;Não
curso;475;https://www.escolavirtual.gov.br/curso/475;43;Não
curso;482;https://www.escolavirtual.gov.br/curso/482;43;Não
curso;497;https://www.escolavirtual.gov.br/curso/497;43;Não
curso;533;https://www.escolavirtual.gov.br/curso/533;43;Não
curso;760;https://www.escolavirtual.gov.br/curso/760;43;Não
curso;854;https://www.escolavirtual.gov.br/curso/854;43;Não
curso;488;https://www.escolavirtual.gov.br/curso/488;44;Não
curso;845;https://www.escolavirtual.gov.br/curso/845;44;Não
curso;633;https://www.escolavirtual.gov.br/curso/633;44;Não
curso;841;https://www.escolavirtual.gov.br/curso/841;44;Não
curso;688;https://www.escolavirtual.gov.br/curso/688;44;Não
curso;491;https://www.escolavirtual.gov.br/curso/491;44;Não
curso;461;https://www.escolavirtual.gov.br/curso/461;44;Não
curso;842;https://www.escolavirtual.gov.br/curso/842;44;Não
curso;779;https://www.escolavirtual.gov.br/curso/779;44;Não
curso;836;https://www.escolavirtual.gov.br/curso/836;44;Não
curso;463;https://www.escolavirtual.gov.br/curso/463;44;Não
curso;795;https://www.escolavirtual.gov.br/curso/795;44;Não
curso;644;https://www.escolavirtual.gov.br/curso/644;45;Não
curso;435;https://www.escolavirtual.gov.br/curso/435;45;Não
curso;768;https://www.escolavirtual.gov.br/curso/768;45;Não
curso;643;https://www.escolavirtual.gov.br/curso/643;45;Não
curso;472;https://www.escolavirtual.gov.br/curso/472;45;Não
curso;477;https://www.escolavirtual.gov.br/curso/477;45;Não
curso;820;https://www.escolavirtual.gov.br/curso/820;45;Não
curso;821;https://www.escolavirtual.gov.br/curso/821;45;Não
curso;819;https://www.escolavirtual.gov.br/curso/819;45;Não
curso;769;https://www.escolavirtual.gov.br/curso/769;45;Não
curso;436;https://www.escolavirtual.gov.br/curso/436;45;Não
curso;691;https://www.escolavirtual.gov.br/curso/691;45;Não
curso;775;https://www.escolavirtual.gov.br/curso/775;46;Não
curso;470;https://www.escolavirtual.gov.br/curso/470;46;Não
curso;822;https://www.escolavirtual.gov.br/curso/822;46;Não
curso;500;https://www.escolavirtual.gov.br/curso/500;46;Não
curso;466;https://www.escolavirtual.gov.br/curso/466;46;Não
curso;817;https://www.escolavirtual.gov.br/curso/817;46;Não
curso;536;https://www.escolavirtual.gov.br/curso/536;46;Sim
curso;537;https://www.escolavirtual.gov.br/curso/537;46;Não
curso;473;https://www.escolavirtual.gov.br/curso/473;46;Não
curso;816;https://www.escolavirtual.gov.br/curso/816;46;Não
curso;818;https://www.escolavirtual.gov.br/curso/818;46;Não
curso;642;https://www.escolavirtual.gov.br/curso/642;46;Não
curso;792;https://www.escolavirtual.gov.br/curso/792;47;Não
curso;791;https://www.escolavirtual.gov.br/curso/791;47;Não
curso;790;https://www.escolavirtual.gov.br/curso/790;47;Não
curso;524;https://www.escolavirtual.gov.br/curso/524;47;Não
curso;757;https://www.escolavirtual.gov.br/curso/757;47;Não
curso;756;https://www.escolavirtual.gov.br/curso/756;47;Não
curso;784;https://www.escolavirtual.gov.br/curso/784;47;Não
curso;785;https://www.escolavirtual.gov.br/curso/785;47;Não
curso;787;https://www.escolavirtual.gov.br/curso/787;47;Sim
curso;777;https://www.escolavirtual.gov.br/curso/777;47;Não
curso;534;https://www.escolavirtual.gov.br/curso/534;47;Sim
curso;788;https://www.escolavirtual.gov.br/curso/788;47;Não
curso;782;https://www.escolavirtual.gov.br/curso/782;48;Não
curso;783;https://www.escolavirtual.gov.br/curso/783;48;Não
curso;764;https://www.escolavirtual.gov.br/curso/764;48;Não
curso;778;https://www.escolavirtual.gov.br/curso/778;48;Não
curso;765;https://www.escolavirtual.gov.br/curso/765;48;Não
curso;781;https://www.escolavirtual.gov.br/curso/781;48;Não
curso;780;https://www.escolavirtual.gov.br/curso/780;48;Não
curso;639;https://www.escolavirtual.gov.br/curso/639;48;Não
curso;766;https://www.escolavirtual.gov.br/curso/766;48;Não
curso;679;https://www.escolavirtual.gov.br/curso/679;48;Não
curso;695;https://www.escolavirtual.gov.br/curso/695;48;Não
curso;671;https://www.escolavirtual.gov.br/curso/671;48;Não
curso;767;https://www.escolavirtual.gov.br/curso/767;49;Não
curso;718;https://www.escolavirtual.gov.br/curso/718;49;Não
curso;712;https://www.escolavirtual.gov.br/curso/712;49;Não
curso;761;https://www.escolavirtual.gov.br/curso/761;49;Não
curso;763;https://www.escolavirtual.gov.br/curso/763;49;Não
curso;685;https://www.escolavirtual.gov.br/curso/685;49;Não
curso;723;https://www.escolavirtual.gov.br/curso/723;49;Não
curso;394;https://www.escolavirtual.gov.br/curso/394;49;Não
curso;441;https://www.escolavirtual.gov.br/curso/441;49;Não
curso;751;https://www.escolavirtual.gov.br/curso/751;49;Não
curso;752;https://www.escolavirtual.gov.br/curso/752;49;Não
curso;716;https://www.escolavirtual.gov.br/curso/716;49;Não
curso;754;https://www.escolavirtual.gov.br/curso/754;50;Não
curso;755;https://www.escolavirtual.gov.br/curso/755;50;Não
curso;753;https://www.escolavirtual.gov.br/curso/753;50;Não
curso;440;https://www.escolavirtual.gov.br/curso/440;50;Não
curso;502;https://www.escolavirtual.gov.br/curso/502;50;Não
curso;717;https://www.escolavirtual.gov.br/curso/717;50;Não
curso;725;https://www.escolavirtual.gov.br/curso/725;50;Não
curso;501;https://www.escolavirtual.gov.br/curso/501;50;Não
curso;503;https://www.escolavirtual.gov.br/curso/503;50;Não
curso;675;https://www.escolavirtual.gov.br/curso/675;50;Não
curso;480;https://www.escolavirtual.gov.br/curso/480;50;Não
curso;495;https://www.escolavirtual.gov.br/curso/495;50;Não
curso;719;https://www.escolavirtual.gov.br/curso/719;51;Não
curso;720;https://www.escolavirtual.gov.br/curso/720;51;Não
curso;722;https://www.escolavirtual.gov.br/curso/722;51;Não
curso;434;https://www.escolavirtual.gov.br/curso/434;51;Não
curso;678;https://www.escolavirtual.gov.br/curso/678;51;Não
curso;638;https://www.escolavirtual.gov.br/curso/638;51;Não
curso;672;https://www.escolavirtual.gov.br/curso/672;51;Não
curso;641;https://www.escolavirtual.gov.br/curso/641;51;Não
curso;521;https://www.escolavirtual.gov.br/curso/521;51;Não
curso;673;https://www.escolavirtual.gov.br/curso/673;51;Não
curso;724;https://www.escolavirtual.gov.br/curso/724;51;Sim
curso;490;https://www.escolavirtual.gov.br/curso/490;51;Não
curso;528;https://www.escolavirtual.gov.br/curso/528;52;Não
curso;485;https://www.escolavirtual.gov.br/curso/485;52;Não
curso;431;https://www.escolavirtual.gov.br/curso/431;52;Não
curso;674;https://www.escolavirtual.gov.br/curso/674;52;Não
curso;487;https://www.escolavirtual.gov.br/curso/487;52;Não
curso;481;https://www.escolavirtual.gov.br/curso/481;52;Não
curso;493;https://www.escolavirtual.gov.br/curso/493;52;Não
curso;494;https://www.escolavirtual.gov.br/curso/494;52;Não
curso;499;https://www.escolavirtual.gov.br/curso/499;52;Não
curso;715;https://www.escolavirtual.gov.br/curso/715;52;Não
curso;681;https://www.escolavirtual.gov.br/curso/681;52;Não
curso;680;https://www.escolavirtual.gov.br/curso/680;52;Não
curso;625;https://www.escolavirtual.gov.br/curso/625;53;Não
curso;623;https://www.escolavirtual.gov.br/curso/623;53;Não
curso;624;https://www.escolavirtual.gov.br/curso/624;53;Não
curso;615;https://www.escolavirtual.gov.br/curso/615;53;Não
curso;714;https://www.escolavirtual.gov.br/curso/714;53;Não
curso;637;https://www.escolavirtual.gov.br/curso/637;53;Não
curso;713;https://www.escolavirtual.gov.br/curso/713;53;Não
curso;437;https://www.escolavirtual.gov.br/curso/437;53;Não
curso;677;https://www.escolavirtual.gov.br/curso/677;53;Não
curso;606;https://www.escolavirtual.gov.br/curso/606;53;Não
curso;698;https://www.escolavirtual.gov.br/curso/698;53;Não
curso;429;https://www.escolavirtual.gov.br/curso/429;53;Não
curso;676;https://www.escolavirtual.gov.br/curso/676;54;Não
curso;707;https://www.escolavirtual.gov.br/curso/707;54;Não
curso;700;https://www.escolavirtual.gov.br/curso/700;54;Não
curso;701;https://www.escolavirtual.gov.br/curso/701;54;Não
curso;708;https://www.escolavirtual.gov.br/curso/708;54;Não
curso;709;https://www.escolavirtual.gov.br/curso/709;54;Não
curso;706;https://www.escolavirtual.gov.br/curso/706;54;Não
curso;438;https://www.escolavirtual.gov.br/curso/438;54;Não
curso;703;https://www.escolavirtual.gov.br/curso/703;54;Não
curso;604;https://www.escolavirtual.gov.br/curso/604;54;Não
curso;702;https://www.escolavirtual.gov.br/curso/702;54;Não
curso;631;https://www.escolavirtual.gov.br/curso/631;54;Não
curso;628;https://www.escolavirtual.gov.br/curso/628;55;Não
curso;424;https://www.escolavirtual.gov.br/curso/424;55;Não
curso;430;https://www.escolavirtual.gov.br/curso/430;55;Não
curso;630;https://www.escolavirtual.gov.br/curso/630;55;Não
curso;697;https://www.escolavirtual.gov.br/curso/697;55;Não
curso;696;https://www.escolavirtual.gov.br/curso/696;55;Não
curso;629;https://www.escolavirtual.gov.br/curso/629;55;Sim
curso;626;https://www.escolavirtual.gov.br/curso/626;55;Não
curso;627;https://www.escolavirtual.gov.br/curso/627;55;Não
curso;609;https://www.escolavirtual.gov.br/curso/609;55;Não
curso;600;https://www.escolavirtual.gov.br/curso/600;55;Não
curso;561;https://www.escolavirtual.gov.br/curso/561;55;Não
curso;422;https://www.escolavirtual.gov.br/curso/422;56;Não
curso;603;https://www.escolavirtual.gov.br/curso/603;56;Não
curso;552;https://www.escolavirtual.gov.br/curso/552;56;Não
curso;547;https://www.escolavirtual.gov.br/curso/547;56;Não
curso;560;https://www.escolavirtual.gov.br/curso/560;56;Não
curso;598;https://www.escolavirtual.gov.br/curso/598;56;Não
curso;599;https://www.escolavirtual.gov.br/curso/599;56;Não
curso;596;https://www.escolavirtual.gov.br/curso/596;56;Não
curso;563;https://www.escolavirtual.gov.br/curso/563;56;Não
curso;601;https://www.escolavirtual.gov.br/curso/601;56;Não
curso;597;https://www.escolavirtual.gov.br/curso/597;56;Não
curso;551;https://www.escolavirtual.gov.br/curso/551;56;Não
curso;559;https://www.escolavirtual.gov.br/curso/559;57;Não
curso;548;https://www.escolavirtual.gov.br/curso/548;57;Não
curso;549;https://www.escolavirtual.gov.br/curso/549;57;Não
curso;553;https://www.escolavirtual.gov.br/curso/553;57;Não
curso;545;https://www.escolavirtual.gov.br/curso/545;57;Não
curso;519;https://www.escolavirtual.gov.br/curso/519;57;Não
curso;509;https://www.escolavirtual.gov.br/curso/509;57;Não
curso;542;https://www.escolavirtual.gov.br/curso/542;57;Não
curso;514;https://www.escolavirtual.gov.br/curso/514;57;Não
curso;512;https://www.escolavirtual.gov.br/curso/512;57;Não
curso;446;https://www.escolavirtual.gov.br/curso/446;57;Não
curso;510;https://www.escolavirtual.gov.br/curso/510;57;Não
curso;517;https://www.escolavirtual.gov.br/curso/517;58;Não
curso;447;https://www.escolavirtual.gov.br/curso/447;58;Não
curso;518;https://www.escolavirtual.gov.br/curso/518;58;Não
curso;418;https://www.escolavirtual.gov.br/curso/418;58;Não
curso;405;https://www.escolavirtual.gov.br/curso/405;58;Não
curso;414;https://www.escolavirtual.gov.br/curso/414;58;Não
curso;423;https://www.escolavirtual.gov.br/curso/423;58;Não
curso;516;https://www.escolavirtual.gov.br/curso/516;58;Não
curso;415;https://www.escolavirtual.gov.br/curso/415;58;Não
curso;511;https://www.escolavirtual.gov.br/curso/511;58;Não
curso;513;https://www.escolavirtual.gov.br/curso/513;58;Não
curso;448;https://www.escolavirtual.gov.br/curso/448;58;Não
curso;416;https://www.escolavirtual.gov.br/curso/416;59;Não
curso;406;https://www.escolavirtual.gov.br/curso/406;59;Sim
curso;508;https://www.escolavirtual.gov.br/curso/508;59;Não
curso;507;https://www.escolavirtual.gov.br/curso/507;59;Não
curso;412;https://www.escolavirtual.gov.br/curso/412;59;Não
curso;407;https://www.escolavirtual.gov.br/curso/407;59;Não
curso;410;https://www.escolavirtual.gov.br/curso/410;59;Não
curso;506;https://www.escolavirtual.gov.br/curso/506;59;Não
curso;419;https://www.escolavirtual.gov.br/curso/419;59;Sim
curso;391;https://www.escolavirtual.gov.br/curso/391;59;Não
curso;397;https://www.escolavirtual.gov.br/curso/397;59;Não
curso;504;https://www.escolavirtual.gov.br/curso/504;59;Não
curso;408;https://www.escolavirtual.gov.br/curso/408;60;Não
curso;404;https://www.escolavirtual.gov.br/curso/404;60;Não
curso;505;https://www.escolavirtual.gov.br/curso/505;60;Não
curso;409;https://www.escolavirtual.gov.br/curso/409;60;Não
curso;392;https://www.escolavirtual.gov.br/curso/392;60;Não
curso;395;https://www.escolavirtual.gov.br/curso/395;60;Não
curso;378;https://www.escolavirtual.gov.br/curso/378;60;Não
curso;270;https://www.escolavirtual.gov.br/curso/270;60;Sim
curso;393;https://www.escolavirtual.gov.br/curso/393;60;Não
curso;370;https://www.escolavirtual.gov.br/curso/370;60;Não
curso;396;https://www.escolavirtual.gov.br/curso/396;60;Não
curso;390;https://www.escolavirtual.gov.br/curso/390;60;Não
curso;387;https://www.escolavirtual.gov.br/curso/387;61;Não
curso;386;https://www.escolavirtual.gov.br/curso/386;61;Não
curso;389;https://www.escolavirtual.gov.br/curso/389;61;Não
curso;379;https://www.escolavirtual.gov.br/curso/379;61;Não
curso;381;https://www.escolavirtual.gov.br/curso/381;61;Não
curso;380;https://www.escolavirtual.gov.br/curso/380;61;Não
curso;385;https://www.escolavirtual.gov.br/curso/385;61;Não
curso;382;https://www.escolavirtual.gov.br/curso/382;61;Não
curso;383;https://www.escolavirtual.gov.br/curso/383;61;Não
curso;375;https://www.escolavirtual.gov.br/curso/375;61;Não
curso;367;https://www.escolavirtual.gov.br/curso/367;61;Sim
curso;376;https://www.escolavirtual.gov.br/curso/376;61;Não
curso;366;https://www.escolavirtual.gov.br/curso/366;62;Não
curso;371;https://www.escolavirtual.gov.br/curso/371;62;Não
curso;372;https://www.escolavirtual.gov.br/curso/372;62;Não
curso;377;https://www.escolavirtual.gov.br/curso/377;62;Sim
curso;374;https://www.escolavirtual.gov.br/curso/374;62;Não
curso;364;https://www.escolavirtual.gov.br/curso/364;62;Não
curso;373;https://www.escolavirtual.gov.br/curso/373;62;Sim
curso;348;https://www.escolavirtual.gov.br/curso/348;62;Não
curso;369;https://www.escolavirtual.gov.br/curso/369;62;Não
curso;365;https://www.escolavirtual.gov.br/curso/365;62;Não
curso;368;https://www.escolavirtual.gov.br/curso/368;62;Não
curso;356;https://www.escolavirtual.gov.br/curso/356;62;Não
curso;345;https://www.escolavirtual.gov.br/curso/345;63;Não
curso;362;https://www.escolavirtual.gov.br/curso/362;63;Não
curso;359;https://www.escolavirtual.gov.br/curso/359;63;Não
curso;349;https://www.escolavirtual.gov.br/curso/349;63;Não
curso;350;https://www.escolavirtual.gov.br/curso/350;63;Não
curso;360;https://www.escolavirtual.gov.br/curso/360;63;Não
curso;357;https://www.escolavirtual.gov.br/curso/357;63;Não
curso;273;https://www.escolavirtual.gov.br/curso/273;63;Não
